timestamp,synthetic_price,real_price,diff
1751816171468,2559.74,0,2559.74
1751816171468,2559.74,0,2559.74
1751816171468,2559.74,0,2559.74
1751816171468,2559.74,0,2559.74
1751816171468,2559.74,0,2559.74
1751816171468,2559.74,0,2559.74
1751816171468,2559.74,0,2559.74
1751816171468,2559.74,0,2559.74
1751816171468,2559.74,0,2559.74
1751816171468,2559.74,0,2559.74
1751816171468,2559.74,0,2559.74
1751816171468,2559.74,0,2559.74
1751816171469,2559.74,0,2559.74
1751816171469,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.74,0,2559.74
1751816171479,2559.73,0,2559.73
1751816171479,2559.71,0,2559.71
1751816171479,2559.71,0,2559.71
1751816171479,2559.71,0,2559.71
1751816171479,2559.71,0,2559.71
1751816171490,2559.69,0,2559.69
1751816171490,2559.69,0,2559.69
1751816171490,2559.69,0,2559.69
1751816171490,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171525,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.69,0,2559.69
1751816171539,2559.68,0,2559.68
1751816171539,2559.67,0,2559.67
1751816171539,2559.67,0,2559.67
1751816171539,2559.67,0,2559.67
1751816171539,2559.66,0,2559.66
1751816171539,2559.65,0,2559.65
1751816171539,2559.64,0,2559.64
1751816171544,2559.64,0,2559.64
1751816171544,2559.64,0,2559.64
1751816171544,2559.64,0,2559.64
1751816171544,2559.64,0,2559.64
1751816171544,2559.64,0,2559.64
1751816171544,2559.64,0,2559.64
1751816171544,2559.62,0,2559.62
1751816171544,2559.62,0,2559.62
1751816171544,2559.62,0,2559.62
1751816171544,2559.62,0,2559.62
1751816171544,2559.62,0,2559.62
1751816171544,2559.61,0,2559.61
1751816171544,2559.61,0,2559.61
1751816171843,2559.61,0,2559.61
1751816172027,2559.61,0,2559.61
1751816172756,2559.61,0,2559.61
1751816172967,2559.61,0,2559.61
1751816173943,2559.61,0,2559.61
1751816174466,2559.61,0,2559.61
1751816174523,2559.61,0,2559.61
1751816174806,2559.61,0,2559.61
1751816174845,2559.61,0,2559.61
1751816175582,2559.61,0,2559.61
1751816176174,2559.61,0,2559.61
1751816176468,2559.61,0,2559.61
1751816176688,2559.61,0,2559.61
1751816176713,2559.61,0,2559.61
1751816176861,2559.61,0,2559.61
1751816176971,2559.61,0,2559.61
1751816176996,2559.61,0,2559.61
1751816177003,2559.61,0,2559.61
1751816177003,2559.61,0,2559.61
1751816177003,2559.61,0,2559.61
1751816177527,2559.61,0,2559.61
1751816177947,2559.61,0,2559.61
1751816178799,2559.61,0,2559.61
1751816178819,2559.61,0,2559.61
1751816178909,2559.61,0,2559.61
1751816179074,2559.61,0,2559.61
1751816179208,2559.61,0,2559.61
1751816179383,2559.61,0,2559.61
1751816179506,2559.61,0,2559.61
1751816179550,2559.61,0,2559.61
1751816180011,2559.61,0,2559.61
1751816180085,2559.61,0,2559.61
1751816180313,2559.61,0,2559.61
1751816180960,2559.61,0,2559.61
1751816181617,2559.61,0,2559.61
1751816182602,2559.61,0,2559.61
1751816183012,2559.61,0,2559.61
1751816183610,2559.61,0,2559.61
1751816183610,2559.61,0,2559.61
1751816183840,2559.61,0,2559.61
1751816183970,2559.61,0,2559.61
1751816184004,2559.61,0,2559.61
1751816184304,2559.61,0,2559.61
1751816184366,2559.61,0,2559.61
1751816184385,2559.61,0,2559.61
1751816184418,2559.61,0,2559.61
1751816184884,2559.61,0,2559.61
1751816185061,2559.61,0,2559.61
1751816185119,2559.61,0,2559.61
1751816185496,2559.61,0,2559.61
1751816185751,2559.61,0,2559.61
1751816186235,2559.61,0,2559.61
1751816187110,2559.61,0,2559.61
1751816187137,2559.61,0,2559.61
1751816187137,2559.61,0,2559.61
1751816188342,2559.61,0,2559.61
1751816188468,2559.61,0,2559.61
1751816188552,2559.61,0,2559.61
1751816188689,2559.61,0,2559.61
1751816188748,2559.61,0,2559.61
1751816188950,2559.61,0,2559.61
1751816189159,2559.61,0,2559.61
1751816189470,2559.61,0,2559.61
1751816189686,2559.61,0,2559.61
1751816189860,2559.61,0,2559.61
1751816190147,2559.61,0,2559.61
1751816190350,2559.61,0,2559.61
1751816190364,2559.61,0,2559.61
1751816190463,2559.61,0,2559.61
1751816190517,2559.61,0,2559.61
1751816190544,2559.61,0,2559.61
1751816190984,2559.61,0,2559.61
1751816191086,2559.61,0,2559.61
1751816191209,2559.61,0,2559.61
1751816191613,2559.61,0,2559.61
1751816192075,2559.61,0,2559.61
1751816192776,2559.61,0,2559.61
1751816193259,2559.61,0,2559.61
1751816193806,2559.61,0,2559.61
1751816193945,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.61,0,2559.61
1751816193996,2559.62,0,2559.62
1751816193996,2559.64,0,2559.64
1751816193996,2559.64,0,2559.64
1751816193996,2559.64,0,2559.64
1751816193996,2559.66,0,2559.66
1751816193996,2559.67,0,2559.67
1751816193996,2559.69,0,2559.69
1751816194016,2559.69,0,2559.69
1751816194338,2559.69,0,2559.69
1751816194627,2559.69,0,2559.69
1751816194627,2559.69,0,2559.69
1751816194627,2559.69,0,2559.69
1751816194627,2559.69,0,2559.69
1751816194627,2559.69,0,2559.69
1751816194665,2559.69,0,2559.69
1751816194922,2559.69,0,2559.69
1751816195312,2559.69,0,2559.69
1751816195951,2559.69,0,2559.69
1751816197174,2559.69,0,2559.69
1751816197252,2558.61,0,2558.61
1751816197252,2558.61,0,2558.61
1751816197252,2558.61,0,2558.61
1751816197252,2558.61,0,2558.61
1751816197252,2558.61,0,2558.61
1751816197252,2558.61,0,2558.61
1751816197252,2558.61,0,2558.61
1751816197252,2558.61,0,2558.61
1751816197361,2558.61,0,2558.61
1751816198077,2558.61,0,2558.61
1751816198502,2558.61,0,2558.61
1751816198887,2558.61,0,2558.61
1751816199134,2558.61,0,2558.61
1751816199166,2558.61,0,2558.61
1751816199414,2558.61,0,2558.61
1751816200041,2558.61,0,2558.61
1751816200276,2558.61,0,2558.61
1751816200682,2558.61,0,2558.61
1751816200725,2558.61,0,2558.61
1751816200757,2557.52,0,2557.52
1751816201465,2557.52,0,2557.52
1751816201465,2557.52,0,2557.52
1751816201982,2557.52,0,2557.52
1751816202074,2557.52,0,2557.52
1751816202573,2557.52,0,2557.52
1751816202982,2557.52,0,2557.52
1751816203429,2557.52,0,2557.52
1751816203515,2557.52,0,2557.52
1751816203515,2557.52,0,2557.52
1751816203515,2557.52,0,2557.52
1751816203515,2557.52,0,2557.52
1751816203515,2557.52,0,2557.52
1751816203515,2557.52,0,2557.52
1751816203515,2557.52,0,2557.52
1751816203515,2557.52,0,2557.52
1751816203515,2557.52,0,2557.52
1751816203515,2557.52,0,2557.52
1751816203515,2557.52,0,2557.52
1751816203515,2557.52,0,2557.52
1751816203515,2557.52,0,2557.52
1751816203515,2557.52,0,2557.52
1751816203515,2557.52,0,2557.52
1751816203515,2557.52,0,2557.52
1751816203515,2557.52,0,2557.52
1751816203515,2557.52,0,2557.52
1751816203916,2557.52,0,2557.52
1751816204402,2557.52,0,2557.52
1751816204468,2557.52,0,2557.52
1751816205533,2557.52,0,2557.52
1751816205541,2557.52,0,2557.52
1751816205566,2557.52,0,2557.52
1751816205683,2557.52,0,2557.52
1751816205753,2557.52,0,2557.52
1751816205783,2557.52,0,2557.52
1751816206412,2557.52,0,2557.52
1751816206528,2557.52,0,2557.52
1751816207038,2557.52,0,2557.52
1751816207327,2557.52,0,2557.52
1751816207619,2557.52,0,2557.52
1751816207982,2557.52,0,2557.52
1751816208064,2557.52,0,2557.52
1751816208927,2557.52,0,2557.52
1751816209135,2557.52,0,2557.52
1751816209313,2557.52,0,2557.52
1751816209521,2557.52,0,2557.52
1751816209675,2557.52,0,2557.52
1751816209813,2557.52,0,2557.52
1751816209915,2557.52,0,2557.52
1751816210051,2557.52,0,2557.52
1751816210070,2557.52,0,2557.52
1751816210767,2557.52,0,2557.52
1751816210963,2557.52,0,2557.52
1751816210987,2557.52,0,2557.52
1751816211077,2557.52,0,2557.52
1751816211318,2557.52,0,2557.52
1751816211413,2557.52,0,2557.52
1751816211724,2557.52,0,2557.52
1751816211762,2557.52,0,2557.52
1751816212075,2557.52,0,2557.52
1751816212217,2557.52,0,2557.52
1751816212229,2557.52,0,2557.52
1751816212650,2557.52,0,2557.52
1751816212659,2557.52,0,2557.52
1751816212933,2557.52,0,2557.52
1751816213571,2557.52,0,2557.52
1751816213621,2557.52,0,2557.52
1751816213662,2557.52,0,2557.52
1751816213771,2557.52,0,2557.52
1751816214502,2557.52,0,2557.52
1751816214663,2557.52,0,2557.52
1751816215131,2557.52,0,2557.52
1751816215183,2557.52,0,2557.52
1751816215283,2557.52,0,2557.52
1751816215454,2557.52,0,2557.52
1751816215822,2557.52,0,2557.52
1751816215872,2557.52,0,2557.52
1751816216028,2557.52,0,2557.52
1751816216170,2557.52,0,2557.52
1751816216409,2557.52,0,2557.52
1751816216517,2557.52,0,2557.52
1751816216903,2557.52,0,2557.52
1751816217039,2557.52,0,2557.52
1751816217175,2557.52,0,2557.52
1751816217311,2557.52,0,2557.52
1751816217873,2557.52,0,2557.52
1751816217920,2557.52,0,2557.52
1751816218062,2557.52,0,2557.52
1751816218873,2557.52,0,2557.52
1751816219153,2557.52,0,2557.52
1751816219922,2557.52,0,2557.52
1751816220393,2558.61,0,2558.61
1751816220393,2558.61,0,2558.61
1751816220467,2558.61,0,2558.61
1751816220973,2558.61,0,2558.61
1751816221407,2558.61,0,2558.61
1751816221502,2558.61,0,2558.61
1751816221791,2558.61,0,2558.61
1751816221942,2558.61,0,2558.61
1751816222192,2558.61,0,2558.61
1751816224255,2558.61,0,2558.61
1751816224778,2558.61,0,2558.61
1751816225066,2558.61,0,2558.61
1751816225305,2558.61,0,2558.61
1751816225340,2558.61,0,2558.61
1751816225627,2558.61,0,2558.61
1751816226116,2558.61,0,2558.61
1751816226263,2558.61,0,2558.61
1751816226263,2558.61,0,2558.61
1751816226458,2558.61,0,2558.61
1751816226876,2558.61,0,2558.61
1751816226879,2558.61,0,2558.61
1751816227318,2558.61,0,2558.61
1751816227483,2558.61,0,2558.61
1751816227565,2558.61,0,2558.61
1751816227614,2558.61,0,2558.61
1751816227854,2558.61,0,2558.61
1751816227919,2558.61,0,2558.61
1751816227953,2558.61,0,2558.61
1751816228205,2558.61,0,2558.61
1751816228300,2558.61,0,2558.61
1751816229208,2558.61,0,2558.61
1751816229208,2558.61,0,2558.61
1751816230213,2558.61,0,2558.61
1751816230311,2558.61,0,2558.61
1751816230472,2558.61,0,2558.61
1751816230813,2558.61,0,2558.61
1751816231006,2558.61,0,2558.61
1751816231082,2558.61,0,2558.61
1751816231127,2558.61,0,2558.61
1751816232105,2558.61,0,2558.61
1751816232432,2558.61,0,2558.61
1751816232696,2558.61,0,2558.61
1751816232696,2558.61,0,2558.61
1751816232696,2558.61,0,2558.61
1751816232696,2558.61,0,2558.61
1751816232996,2558.61,0,2558.61
1751816233587,2558.61,0,2558.61
1751816233611,2558.61,0,2558.61
1751816233683,2558.61,0,2558.61
1751816233762,2558.61,0,2558.61
1751816233773,2558.61,0,2558.61
1751816233830,2558.61,0,2558.61
1751816234213,2558.61,0,2558.61
1751816234439,2558.61,0,2558.61
1751816234471,2558.61,0,2558.61
1751816234773,2558.61,0,2558.61
1751816234821,2558.61,0,2558.61
1751816234867,2558.61,0,2558.61
1751816235068,2558.61,0,2558.61
1751816235111,2558.61,0,2558.61
1751816235415,2558.61,0,2558.61
1751816235415,2558.61,0,2558.61
1751816235550,2558.61,0,2558.61
1751816235957,2558.61,0,2558.61
1751816235962,2558.61,0,2558.61
1751816236036,2558.61,0,2558.61
1751816236036,2558.61,0,2558.61
1751816236573,2558.61,0,2558.61
1751816236689,2558.61,0,2558.61
1751816237210,2558.61,0,2558.61
1751816237496,2558.61,0,2558.61
1751816237502,2558.61,0,2558.61
1751816237779,2558.61,0,2558.61
1751816238024,2558.61,0,2558.61
1751816238112,2558.61,0,2558.61
1751816238314,2558.61,0,2558.61
1751816238469,2558.61,0,2558.61
1751816238538,2558.61,0,2558.61
1751816238898,2558.61,0,2558.61
1751816239265,2558.61,0,2558.61
1751816239342,2558.61,0,2558.61
1751816239385,2558.61,0,2558.61
1751816239444,2558.61,0,2558.61
1751816239552,2558.61,0,2558.61
1751816240825,2558.61,0,2558.61
1751816240845,2558.61,0,2558.61
1751816240852,2558.61,0,2558.61
1751816240976,2558.61,0,2558.61
1751816241039,2558.61,0,2558.61
1751816241039,2558.61,0,2558.61
1751816241039,2558.61,0,2558.61
1751816241039,2558.61,0,2558.61
1751816241039,2558.61,0,2558.61
1751816241059,2558.61,0,2558.61
1751816241652,2558.61,0,2558.61
1751816241668,2558.61,0,2558.61
1751816241668,2558.61,0,2558.61
1751816241960,2558.61,0,2558.61
1751816242148,2558.61,0,2558.61
1751816242160,2558.61,0,2558.61
1751816242281,2558.61,0,2558.61
1751816242281,2558.61,0,2558.61
1751816242281,2558.61,0,2558.61
1751816242295,2558.61,0,2558.61
1751816242415,2558.61,0,2558.61
1751816242615,2558.61,0,2558.61
1751816242690,2558.61,0,2558.61
1751816242781,2558.61,0,2558.61
1751816242849,2558.61,0,2558.61
1751816242859,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816242906,2558.61,0,2558.61
1751816243090,2558.61,0,2558.61
1751816243120,2558.61,0,2558.61
1751816243414,2558.61,0,2558.61
1751816243551,2558.61,0,2558.61
1751816243692,2558.61,0,2558.61
1751816243692,2558.61,0,2558.61
1751816243692,2558.61,0,2558.61
1751816243692,2558.61,0,2558.61
1751816243692,2558.61,0,2558.61
1751816243692,2558.61,0,2558.61
1751816244168,2558.61,0,2558.61
1751816244188,2558.61,0,2558.61
1751816244188,2558.61,0,2558.61
1751816244188,2558.61,0,2558.61
1751816244480,2558.61,0,2558.61
1751816244653,2558.61,0,2558.61
1751816244653,2558.61,0,2558.61
1751816244653,2558.61,0,2558.61
1751816244653,2558.61,0,2558.61
1751816244653,2558.61,0,2558.61
1751816244653,2558.61,0,2558.61
1751816245097,2558.61,0,2558.61
1751816245322,2558.61,0,2558.61
1751816245546,2558.61,0,2558.61
1751816245548,2558.61,0,2558.61
1751816246185,2558.61,0,2558.61
1751816246593,2558.61,0,2558.61
1751816246604,2558.61,0,2558.61
1751816247510,2558.61,0,2558.61
1751816247535,2558.61,0,2558.61
1751816247689,2558.61,0,2558.61
1751816247689,2558.61,0,2558.61
1751816247689,2558.61,0,2558.61
1751816247689,2558.61,0,2558.61
1751816247689,2558.61,0,2558.61
1751816247689,2558.61,0,2558.61
1751816247689,2558.61,0,2558.61
1751816248185,2558.61,0,2558.61
1751816248381,2558.61,0,2558.61
1751816248381,2558.61,0,2558.61
1751816248470,2558.61,0,2558.61
1751816249346,2558.61,0,2558.61
1751816249542,2558.61,0,2558.61
1751816249764,2558.61,0,2558.61
1751816250401,2558.61,0,2558.61
1751816250401,2558.61,0,2558.61
1751816250530,2558.61,0,2558.61
1751816251058,2558.61,0,2558.61
1751816251216,2558.61,0,2558.61
1751816251286,2558.61,0,2558.61
1751816251677,2558.61,0,2558.61
1751816252153,2558.61,0,2558.61
1751816252461,2558.61,0,2558.61
1751816252507,2558.61,0,2558.61
1751816252923,2558.61,0,2558.61
1751816252982,2558.61,0,2558.61
1751816253244,2558.61,0,2558.61
1751816253504,2558.61,0,2558.61
1751816253983,2558.61,0,2558.61
1751816255015,2558.61,0,2558.61
1751816255098,2558.61,0,2558.61
1751816255376,2558.61,0,2558.61
1751816255574,2558.61,0,2558.61
1751816255610,2558.61,0,2558.61
1751816255762,2558.61,0,2558.61
1751816256071,2558.61,0,2558.61
1751816257683,2558.61,0,2558.61
1751816257689,2558.61,0,2558.61
1751816258527,2558.61,0,2558.61
1751816258651,2558.61,0,2558.61
1751816258680,2558.61,0,2558.61
1751816258848,2558.61,0,2558.61
1751816259247,2558.61,0,2558.61
1751816259248,2558.61,0,2558.61
1751816259283,2558.61,0,2558.61
1751816259345,2558.61,0,2558.61
1751816259484,2558.61,0,2558.61
1751816260034,2557.52,0,2557.52
1751816260034,2557.52,0,2557.52
1751816260034,2557.52,0,2557.52
1751816260034,2557.52,0,2557.52
1751816260034,2557.52,0,2557.52
1751816260034,2557.52,0,2557.52
1751816260034,2557.52,0,2557.52
1751816260141,2557.52,0,2557.52
1751816260241,2557.52,0,2557.52
1751816260509,2557.52,0,2557.52
1751816261163,2557.52,0,2557.52
1751816261545,2557.52,0,2557.52
1751816261614,2557.52,0,2557.52
1751816261956,2557.52,0,2557.52
1751816262115,2557.52,0,2557.52
1751816262335,2557.52,0,2557.52
1751816263762,2557.52,0,2557.52
1751816265073,2557.52,0,2557.52
1751816267563,2557.52,0,2557.52
1751816267690,2557.52,0,2557.52
1751816268174,2557.52,0,2557.52
1751816268661,2557.52,0,2557.52
1751816269390,2557.52,0,2557.52
1751816269576,2557.52,0,2557.52
1751816269586,2557.52,0,2557.52
1751816270015,2557.52,0,2557.52
1751816270023,2557.52,0,2557.52
1751816270615,2557.52,0,2557.52
1751816270796,2557.52,0,2557.52
1751816271072,2557.52,0,2557.52
1751816271322,2557.52,0,2557.52
1751816271696,2557.52,0,2557.52
1751816272056,2557.52,0,2557.52
1751816272174,2557.52,0,2557.52
1751816272289,2557.52,0,2557.52
1751816272289,2557.52,0,2557.52
1751816272289,2557.52,0,2557.52
1751816272289,2557.52,0,2557.52
1751816272289,2557.52,0,2557.52
1751816272289,2557.52,0,2557.52
1751816272289,2557.52,0,2557.52
1751816272289,2557.52,0,2557.52
1751816272289,2557.52,0,2557.52
1751816273174,2557.52,0,2557.52
1751816273637,2557.52,0,2557.52
1751816274074,2557.52,0,2557.52
1751816274150,2557.52,0,2557.52
1751816274645,2557.52,0,2557.52
1751816274813,2557.52,0,2557.52
1751816274951,2557.52,0,2557.52
1751816276089,2557.52,0,2557.52
1751816276333,2557.52,0,2557.52
1751816276333,2557.52,0,2557.52
1751816276333,2557.52,0,2557.52
1751816276333,2557.52,0,2557.52
1751816276333,2557.52,0,2557.52
1751816276333,2557.52,0,2557.52
1751816276333,2557.52,0,2557.52
1751816276333,2557.52,0,2557.52
